index,time,red1,red2,red3,red4,red5,blue1,blue2,hit1,hit2,hit3,hit4,hit5,hit6,hit7,hit8,hit9
19118, 2019-10-16,2,3,13,19,26,2,3,2,101,215,814,19234,20967,42794,763177,7476833
19119, 2019-10-19,3,6,9,23,34,2,11,4,83,265,694,16796,22819,43129,691481,7132625
19120, 2019-10-21,6,15,17,22,25,1,9,4,97,216,833,15776,27963,31803,796835,7786351
19121, 2019-10-23,1,2,3,7,17,4,10,3,73,248,512,13119,17497,31649,557615,6598581
19122, 2019-10-26,5,19,25,31,33,10,11,1,65,162,572,14443,21126,36415,692819,7380050
19123, 2019-10-28,3,13,15,26,30,5,12,6,100,207,1059,17663,32557,35524,827403,8187919
19124, 2019-10-30,7,17,26,27,30,6,12,2,99,265,1010,15337,25570,32675,706933,7387825
19125, 2019-11-02,5,8,9,14,34,2,5,4,75,222,660,15270,21743,34863,709428,7427238
19126, 2019-11-04,5,9,16,18,30,4,7,10,150,347,1466,18368,40944,34098,958559,9361948
19127, 2019-11-06,4,7,8,11,16,9,11,5,110,198,909,20626,27006,38939,872301,8686172
19128, 2019-11-09,20,21,25,34,35,3,12,2,85,156,536,12802,19572,26375,632977,7189231
19129, 2019-11-11,10,13,18,23,30,6,12,6,167,378,860,23261,27725,51400,893854,8454364
19130, 2019-11-13,1,13,20,21,26,4,10,3,83,182,564,14314,19680,34739,655905,7173923
19131, 2019-11-16,5,6,14,27,29,6,10,3,105,379,602,19395,20772,59801,753387,8175869
19132, 2019-11-18,3,5,6,13,18,10,12,5,101,280,730,15104,18615,46734,621444,6584841
19133, 2019-11-20,3,12,24,27,34,1,12,3,89,223,731,16233,20519,36454,681735,7333792
19134, 2019-11-23,5,6,7,14,17,10,11,4,130,301,1060,18767,26516,47021,761084,7709867
19135, 2019-11-25,4,5,19,25,26,1,11,4,87,317,617,14507,18832,51669,601044,6438011
19136, 2019-11-27,3,16,20,26,29,3,9,9,113,205,1261,18577,33061,40934,849859,8183235
19137, 2019-11-30,3,5,12,13,26,7,12,4,185,303,1204,25069,34536,43971,1033806,9372372
19138, 2019-12-02,4,6,7,20,29,2,4,2,164,323,643,17562,20531,44904,707642,7481343
19139, 2019-12-04,1,5,7,8,11,6,10,7,178,406,1290,26288,37463,58591,1045742,9512341
19140, 2019-12-07,3,7,8,25,27,3,5,7,118,264,1025,23664,34932,44717,1093839,10340412
19141, 2019-12-09,2,10,20,21,35,1,12,3,135,296,1104,20385,25143,45274,752468,7304424
19142, 2019-12-11,3,4,26,29,33,6,7,3,71,167,702,14358,24915,34258,744191,7684939
19143, 2019-12-14,4,22,23,24,32,6,12,5,94,273,525,14929,17285,52612,580763,6750719
19144, 2019-12-16,2,5,20,28,31,2,11,5,153,425,1384,28900,38587,70232,1108606,9684956
19145, 2019-12-18,5,9,19,22,32,3,5,5,188,317,664,22402,21641,43040,812854,8118631
19146, 2019-12-21,10,11,26,33,34,1,6,15,92,169,897,13295,26396,31112,739287,7959853
19147, 2019-12-23,9,12,19,22,33,7,8,6,101,198,1138,19264,34071,32254,913198,9119244
19148, 2019-12-25,3,4,7,11,30,8,9,5,91,213,929,18715,29298,40208,855395,8796572
19149, 2019-12-28,1,2,7,33,35,6,10,0,85,166,711,16485,25389,34979,770958,8674229
19150, 2019-12-30,7,11,12,16,33,5,7,19,115,165,923,20334,27943,36493,885466,8612600
20001, 2020-01-01,17,25,26,32,34,4,7,2,95,122,869,16096,23658,31055,722523,7639150
20002, 2020-01-04,3,7,18,25,30,2,7,6,152,497,1083,20028,32565,46882,848886,8287396
20003, 2020-01-06,23,25,26,30,34,3,7,0,52,102,371,9339,15876,19890,491260,5914245
20004, 2020-01-08,17,20,21,29,30,5,9,4,129,284,972,20214,32353,43670,899046,8393096
20005, 2020-01-11,6,10,33,34,35,1,3,7,198,283,555,19048,17660,49374,657743,6729701
20006, 2020-01-13,9,22,25,31,32,8,12,1,106,153,755,17251,23015,33743,754610,7471962
20007, 2020-01-15,2,10,19,24,30,5,8,12,131,219,910,15055,27226,38430,708493,7327621
20008, 2020-01-18,14,17,19,24,32,1,6,4,57,144,432,11885,16831,32003,536121,6359660
20009, 2020-01-20,19,29,31,34,35,6,10,6,102,212,829,18501,21693,42258,678089,7215534
20010, 2020-03-14,1,8,13,24,32,2,9,6,70,191,700,10281,25689,20169,585535,5671068
20011, 2020-03-16,2,13,19,22,23,2,7,5,58,123,471,8542,13464,18026,387304,3996162
20012, 2020-03-18,1,6,18,32,34,1,3,2,35,85,305,6889,8808,13547,327620,3835242
20013, 2020-03-21,1,4,5,11,35,3,9,9,45,114,388,8979,12970,24038,421601,4715562
20014, 2020-03-23,3,7,9,17,21,3,6,4,149,522,792,21153,19116,56642,665935,6133764
20015, 2020-03-25,1,7,23,24,26,3,7,2,42,125,432,9492,15552,20532,458739,4899379
20016, 2020-03-28,4,8,19,31,35,1,2,3,61,205,474,10194,14383,27155,469315,5176535
20017, 2020-03-30,1,6,7,9,10,2,11,6,150,345,651,17414,17708,42192,602801,6008023
20018, 2020-04-01,9,14,16,24,26,4,12,0,69,151,451,11027,17176,21878,536831,5955333
20019, 2020-04-04,1,12,22,23,33,1,12,4,65,260,675,11252,17154,28967,500695,5413515
20020, 2020-04-06,8,10,12,26,32,5,9,3,76,118,624,11624,22098,24029,610383,6350107
20021, 2020-04-08,10,12,24,31,33,4,9,9,129,183,926,15261,25298,35808,657988,6426901
20022, 2020-04-11,4,14,20,28,35,2,3,1,85,282,755,15653,26696,29860,780079,8213894
20023, 2020-04-13,4,11,23,26,30,1,6,5,76,181,1226,17095,32623,35334,807613,7714727
